G18UU-22584-MONOMER	G18UU-22584		betaine aldehyde dehydrogenase, NAD-dependent	
G18UU-22583-MONOMER	G18UU-22583		choline-responsive transcriptional repressor BetI	
G18UU-22582-MONOMER	G18UU-22582		Choline transporter	
G18UU-22581-MONOMER	G18UU-22581		conserved protein of unknown function	
G18UU-22580-MONOMER	G18UU-22580		conserved exported protein of unknown function	
G18UU-22579-MONOMER	G18UU-22579		Carboxy-terminal-processing protease	
G18UU-22578-MONOMER	G18UU-22578		Peptidase, M23/M37 family	
G18UU-22577-MONOMER	G18UU-22577		2,3-bisphosphoglycerate-independent phosphoglycerate mutase	
G18UU-22576-MONOMER	G18UU-22576		Sulfurtransferase	
G18UU-22575-MONOMER	G18UU-22575		glutaredoxin 3	
G18UU-22574-MONOMER	G18UU-22574		Protein-export protein SecB	
G18UU-22573-MONOMER	G18UU-22573		tRNA(Leu) mC34,mU34 2'-O-ribose methyltransferase, AdoMet-dependent	
G18UU-22572-MONOMER	G18UU-22572		conserved protein of unknown function	
G18UU-22571-MONOMER	G18UU-22571		transposase	
G18UU-22570-MONOMER	G18UU-22570		two-component system DNA-binding transcriptional dual regulator GlnL/GlnG	
G18UU-22569-MONOMER	G18UU-22569		two-component system sensory histidine kinase/phosphatase GlnL/GlnG	
G18UU-22568-MONOMER	G18UU-22568		glutamine synthetase	
G18UU-22567-MONOMER	G18UU-22567		tRNA sulfurtransferase	
G18UU-22566-MONOMER	G18UU-22566		ribosome associated GTPase	
G18UU-22565-MONOMER	G18UU-22565		putative PhoPQ-activated pathogenicity-related protein	
G18UU-22564-MONOMER	G18UU-22564		conserved protein of unknown function	
G18UU-22563-MONOMER	G18UU-22563		glycogen phosphorylase	
G18UU-22562-MONOMER	G18UU-22562		fructose-1,6-bisphosphatase, class 1	
G18UU-22561-MONOMER	G18UU-22561		conserved protein of unknown function	
G18UU-22560-MONOMER	G18UU-22560		conserved lipoprotein of unknown function	
G18UU-22559-MONOMER	G18UU-22559		lipocalin family lipoprotein	
G18UU-22558-MONOMER	G18UU-22558		probable formiminoglutamate deiminase	
G18UU-22557-MONOMER	G18UU-22557		Histidine utilization repressor	
G18UU-22556-MONOMER	G18UU-22556		Uncharacterized 21.2 kDa protein in hutC 3'region	
G18UU-22555-MONOMER	G18UU-22555		Urocanate hydratase	
G18UU-22554-MONOMER	G18UU-22554		Histidine ammonia-lyase	
G18UU-22553-MONOMER	G18UU-22553		proline (histidine) APC transporter	
G18UU-22552-MONOMER	G18UU-22552		Imidazolonepropionase	
G18UU-22551-MONOMER	G18UU-22551		N-formylglutamate deformylase	
G18UU-22550-MONOMER	G18UU-22550		proline iminopeptidase	
G18UU-22549-MONOMER	G18UU-22549		D-tyrosyl-tRNA(Tyr) deacylase	
G18UU-22548-MONOMER	G18UU-22548		Glucans biosynthesis protein G	
G18UU-22547-MONOMER	G18UU-22547		Glucans biosynthesis glucosyltransferase H	
G18UU-22546-MONOMER	G18UU-22546		Amino acid ABC transporter, periplasmic amino acid-binding protein	
G18UU-22545-MONOMER	G18UU-22545		Amino acid ABC transporter, permease protein	
G18UU-22544-MONOMER	G18UU-22544		Glutamine transport ATP-binding protein GlnQ	
G18UU-22543-MONOMER	G18UU-22543		Methyl-accepting chemotaxis transducer	
G18UU-22542-MONOMER	G18UU-22542		putative methyl-accepting chemotaxis protein	
G18UU-22541-MONOMER	G18UU-22541		Ribosomal RNA small subunit methyltransferase E	
G18UU-22540-MONOMER	G18UU-22540		sec-independent protein translocase protein	
G18UU-22539-MONOMER	G18UU-22539		Sec-independent protein translocase protein TatB	
G18UU-22538-MONOMER	G18UU-22538		twin arginine protein export complex subunit	
G18UU-22537-MONOMER	G18UU-22537		Phosphoribosyl-ATP pyrophosphatase	
G18UU-22536-MONOMER	G18UU-22536		Phosphoribosyl-AMP cyclohydrolase	
G18UU-22535-MONOMER	G18UU-22535		2-octaprenylphenol hydroxylase	
G18UU-22534-MONOMER	G18UU-22534		conserved protein of unknown function	
G18UU-22533-MONOMER	G18UU-22533		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	
G18UU-22532-MONOMER	G18UU-22532		conserved protein of unknown function	
G18UU-22531-MONOMER	G18UU-22531		conserved protein of unknown function	
G18UU-22530-MONOMER	G18UU-22530		Poly granule-associated protein	
G18UU-22529-MONOMER	G18UU-22529		Polyhydroxyalkanoate granule-associated protein GA2	
G18UU-22528-MONOMER	G18UU-22528		Transcriptional regulator, TetR family	
G18UU-22527-MONOMER	G18UU-22527		Poly(3-hydroxyalkanoate) polymerase 2	
G18UU-22526-MONOMER	G18UU-22526		Poly(3-hydroxyalkanoate) depolymerase	
G18UU-22525-MONOMER	G18UU-22525		poly(3-hydroxyalkanoate) polymerase 1	
G18UU-22524-MONOMER	G18UU-22524		conserved protein of unknown function	
G18UU-22523-MONOMER	G18UU-22523		protease HslVU, ATPase component	
G18UU-22522-MONOMER	G18UU-22522		peptidase component of the ATP-dependent HslVU protease	
G18UU-22521-MONOMER	G18UU-22521		dihydroorotase-like protein	
G18UU-22520-MONOMER	G18UU-22520		Aspartate carbamoyltransferase	
G18UU-22519-MONOMER	G18UU-22519		pyrimidine operon regulatory protein/uracil phosphoribosyltransferase	
G18UU-22518-MONOMER	G18UU-22518		Putative Holliday junction resolvase	
G18UU-22517-MONOMER	G18UU-22517		putative protein possibly involved in the control of exopolysaccharide production	
G18UU-22516-MONOMER	G18UU-22516		conserved protein of unknown function	
G18UU-22515-MONOMER	G18UU-22515		Glutathione synthetase	
G18UU-22514-MONOMER	G18UU-22514		Protein PilG	
G18UU-22513-MONOMER	G18UU-22513		Protein PilH	
G18UU-22512-MONOMER	G18UU-22512		Protein PilI	
G18UU-22511-MONOMER	G18UU-22511		Protein PilJ	
G18UU-22510-MONOMER	G18UU-22510		signal transduction histidine kinase CheA/CheY-like receiver	
G18UU-22509-MONOMER	G18UU-22509		putative Chemotaxis protein	
G18UU-22508-MONOMER	G18UU-22508		Channel protein, hemolysin III family	
G18UU-22507-MONOMER	G18UU-22507		16S rRNA m3U1498 methyltransferase	
G18UU-22506-MONOMER	G18UU-22506		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	
G18UU-22505-MONOMER	G18UU-22505		putative amine oxidase	
G18UU-22504-MONOMER	G18UU-22504		putative cytochrome b561, iron-regulated	
G18UU-22503-MONOMER	G18UU-22503		polyisoprene-binding protein, acidic stress response factor	
G18UU-22502-MONOMER	G18UU-22502		ATP-dependent RNA helicase	
G18UU-22501-MONOMER	G18UU-22501		putative Periplasmic binding protein	
G18UU-22500-MONOMER	G18UU-22500		conserved protein of unknown function	
G18UU-22499-MONOMER	G18UU-22499		5,10-methylenetetrahydrofolate reductase	
G18UU-22498-MONOMER	G18UU-22498		Adenosylhomocysteinase	
G18UU-22496-MONOMER	G18UU-22496		Long-chain acyl-CoA thioester hydrolase family protein	
G18UU-22495-MONOMER	G18UU-22495		NhaP-type Na+/H+ and K+/H+ antiporters	
G18UU-22494-MONOMER	G18UU-22494		conserved membrane protein of unknown function	
G18UU-22493-MONOMER	G18UU-22493		conserved exported protein of unknown function	
G18UU-22492-MONOMER	G18UU-22492		putative Outer membrane-bound lytic murein transglycolase A	
G18UU-22491-MONOMER	G18UU-22491		putative Cytochrome c'	
G18UU-22490-MONOMER	G18UU-22490		conserved exported protein of unknown function	
G18UU-22489-MONOMER	G18UU-22489		DNA ligase B	
G18UU-22488-MONOMER	G18UU-22488		methionine adenosyltransferase	
G18UU-22487-MONOMER	G18UU-22487		transcriptional regulator of methionine metabolism	
G18UU-22486-MONOMER	G18UU-22486		transketolase A	
G18UU-22485-MONOMER	G18UU-22485		D-erythrose 4-phosphate dehydrogenase	
G18UU-22484-MONOMER	G18UU-22484		Phosphoglycerate kinase	
G18UU-22483-MONOMER	G18UU-22483		conserved exported protein of unknown function	
G18UU-22482-MONOMER	G18UU-22482		putative Lipoprotein	
G18UU-22481-MONOMER	G18UU-22481		Fructose-bisphosphate aldolase	
G18UU-22480-MONOMER	G18UU-22480		diguanylate cyclase	
G18UU-22479-MONOMER	G18UU-22479		putative metal-dependent hydrolase	
G18UU-22478-MONOMER	G18UU-22478		conserved protein of unknown function	
G18UU-22477-MONOMER	G18UU-22477		putative acyltransferase	
G18UU-22476-MONOMER	G18UU-22476		conserved exported protein of unknown function	
G18UU-22475-MONOMER	G18UU-22475		conserved membrane protein of unknown function	
G18UU-22474-MONOMER	G18UU-22474		putative oxidoreductase with FAD/NAD(P)-binding domain	
G18UU-22473-MONOMER	G18UU-22473		ATP-dependent RNA helicase, specific for 23S rRNA	
G18UU-22472-MONOMER	G18UU-22472		Drug resistance transporter, EmrB/QacA family	
G18UU-22471-MONOMER	G18UU-22471		conserved protein of unknown function	
G18UU-22470-MONOMER	G18UU-22470		putative peptidase, TldD/PmbA family	
G18UU-22469-MONOMER	G18UU-22469		Acyl-CoA dehydrogenase family protein	
G18UU-22468-MONOMER	G18UU-22468		conserved membrane protein of unknown function	
G18UU-22467-MONOMER	G18UU-22467		proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase	
G18UU-22466-MONOMER	G18UU-22466		sodium/L-proline transporter	
G18UU-22465-MONOMER	G18UU-22465		23S rRNA m(6)A2030 methyltransferase	
G18UU-22464-MONOMER	G18UU-22464		Carbamoyltransferase	
G18UU-22463-MONOMER	G18UU-22463		putative Glycosyl transferase	
G18UU-22462-MONOMER	G18UU-22462		conserved protein of unknown function	
G18UU-22461-MONOMER	G18UU-22461		conserved exported protein of unknown function	
G18UU-22460-MONOMER	G18UU-22460		Putative glycosyltransferase	
G18UU-22459-MONOMER	G18UU-22459		conserved protein of unknown function	
G18UU-22458-MONOMER	G18UU-22458		putative Glycosyl transferase	
G18UU-22457-MONOMER	G18UU-22457		toluene tolerance protein	
G18UU-22456-MONOMER	G18UU-22456		O-antigen polymerase	
G18UU-22455-MONOMER	G18UU-22455		Lipid A export ATP-binding/permease protein MsbA	
G18UU-22454-MONOMER	G18UU-22454		heptose 7-phosphate kinase/heptose 1-phosphate adenylyltransferase	
G18UU-22453-MONOMER	G18UU-22453		conserved protein of unknown function	
G18UU-22452-MONOMER	G18UU-22452		putative D-arabinose 1-dehydrogenase	
G18UU-22451-MONOMER	G18UU-22451		conserved protein of unknown function	
G18UU-22450-MONOMER	G18UU-22450		putative small multidrug resistance protein	
G18UU-22449-MONOMER	G18UU-22449		Transcriptional regulator, LysR family	
G18UU-22448-MONOMER	G18UU-22448		3-deoxy-D-manno-octulosonic acid transferase	
G18UU-22447-MONOMER	G18UU-22447		Cyclolysin secretion/processing ATP-binding protein CyaB	
G18UU-22446-MONOMER	G18UU-22446		HlyD family secretion protein	
G18UU-22445-MONOMER	G18UU-22445		conserved protein of unknown function	
G18UU-22444-MONOMER	G18UU-22444		Serine protease, subtilase family	
G18UU-22443-MONOMER	G18UU-22443		Outer membrane efflux protein	
G18UU-22441-MONOMER	G18UU-22441		Phosphomethylpyrimidine synthase	
G18UU-22440-MONOMER	G18UU-22440		Transporter, NCS1 nucleoside transporter family	
G18UU-22439-MONOMER	G18UU-22439		putative Lipoprotein	
G18UU-22438-MONOMER	G18UU-22438		ADP-ribose/sugar pyrophosphatase	
G18UU-22437-MONOMER	G18UU-22437		conserved protein of unknown function	
G18UU-22436-MONOMER	G18UU-22436		3',5'-cyclic-nucleotide phosphodiesterase	
G18UU-22435-MONOMER	G18UU-22435		putative esterase	
G18UU-22434-MONOMER	G18UU-22434		DNA topoisomerase IV subunit B	
G18UU-22433-MONOMER	G18UU-22433		putative phytase-like protein	
G18UU-22432-MONOMER	G18UU-22432		conserved protein of unknown function	
G18UU-22431-MONOMER	G18UU-22431		DNA topoisomerase IV subunit A	
G18UU-22430-MONOMER	G18UU-22430		conserved protein of unknown function	
G18UU-22429-MONOMER	G18UU-22429		conserved protein of unknown function	
G18UU-22428-MONOMER	G18UU-22428		phosphoserine phosphatase	
G18UU-22427-MONOMER	G18UU-22427		phosphatidylserine decarboxylase	
G18UU-22426-MONOMER	G18UU-22426		Thiosulfate sulfurtransferase	
G18UU-22425-MONOMER	G18UU-22425		conserved protein of unknown function	
G18UU-22424-MONOMER	G18UU-22424		Flagellar motor rotation protein	
G18UU-22423-MONOMER	G18UU-22423		Flagellar motor rotation protein	
G18UU-22422-MONOMER	G18UU-22422		Putative ribosome biogenesis GTPase RsgA	
G18UU-22421-MONOMER	G18UU-22421		Oligoribonuclease	
G18UU-22420-MONOMER	G18UU-22420		conserved inner membrane protein	
G18UU-22419-MONOMER	G18UU-22419		epoxyqueuosine reductase	
G18UU-22418-MONOMER	G18UU-22418		ADP-dependent (S)-NAD(P)H-hydrate dehydratase	
G18UU-22417-MONOMER	G18UU-22417		ATPase	
G18UU-22416-MONOMER	G18UU-22416		N-acetylmuramoyl-L-alanine amidase	
G18UU-22415-MONOMER	G18UU-22415		DNA mismatch repair protein MutL	
G18UU-22414-MONOMER	G18UU-22414		tRNA dimethylallyltransferase	
G18UU-22413-MONOMER	G18UU-22413		RNA-binding protein Hfq	
G18UU-22412-MONOMER	G18UU-22412		GTPase HflX	
G18UU-22411-MONOMER	G18UU-22411		integral membrane ATP-dependent zinc metallopeptidase / HflK-HflC complex	
G18UU-22410-MONOMER	G18UU-22410		integral membrane ATP-dependent zinc metallopeptidase / HflK-HflC complex	
G18UU-22409-MONOMER	G18UU-22409		ATP phosphoribosyltransferase regulatory subunit	
G18UU-22408-MONOMER	G18UU-22408		Adenylosuccinate synthetase	
G18UU-22407-MONOMER	G18UU-22407		putative methyl-accepting chemotaxis transducer	
G18UU-22406-MONOMER	G18UU-22406		conserved protein of unknown function	
G18UU-22405-MONOMER	G18UU-22405		conserved protein of unknown function	
G18UU-22404-MONOMER	G18UU-22404		conserved protein of unknown function	
G18UU-22403-MONOMER	G18UU-22403		conserved protein of unknown function	
G18UU-22402-MONOMER	G18UU-22402		Iron ABC transporter, permease protein	
G18UU-22401-MONOMER	G18UU-22401		putative Iron ABC transporter, periplasmic iron-binding protein	
G18UU-22398-MONOMER	G18UU-22398		exoribonuclease R	
G18UU-22397-MONOMER	G18UU-22397		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	
G18UU-22396-MONOMER	G18UU-22396		30S ribosomal protein S6	
G18UU-22395-MONOMER	G18UU-22395		30S ribosomal protein S18	
G18UU-22394-MONOMER	G18UU-22394		conserved membrane protein of unknown function	
G18UU-22393-MONOMER	G18UU-22393		50S ribosomal protein L9	
G18UU-22392-MONOMER	G18UU-22392		replicative DNA helicase (ATPase)	
G18UU-22391-MONOMER	G18UU-22391		putative enzyme of unknown function	
G18UU-22390-MONOMER	G18UU-22390		putative lysine decarboxylase family protein	
G18UU-22389-MONOMER	G18UU-22389		Azurin	
G18UU-22388-MONOMER	G18UU-22388		NH(3)-dependent NAD(+) synthetase	
G18UU-22387-MONOMER	G18UU-22387		Nicotinate phosphoribosyltransferase	
G18UU-22386-MONOMER	G18UU-22386		branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (braC-like)	
G18UU-22385-MONOMER	G18UU-22385		High-affinity branched-chain amino acid transport system permease protein BraD	
G18UU-22384-MONOMER	G18UU-22384		High-affinity branched-chain amino acid transport system permease protein BraE	
G18UU-22383-MONOMER	G18UU-22383		High-affinity branched-chain amino acid transport ATP-binding protein BraF	
G18UU-22382-MONOMER	G18UU-22382		high-affinity branched-chain amino acid transporter, ATP-binding	
G18UU-22381-MONOMER	G18UU-22381		3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase	
G18UU-22380-MONOMER	G18UU-22380		conserved protein of unknown function	
G18UU-22379-MONOMER	G18UU-22379		putative Mannose-6-phosphate isomerase	
G18UU-22378-MONOMER	G18UU-22378		Transcriptional regulator, TetR family	
G18UU-22377-MONOMER	G18UU-22377		conserved exported protein of unknown function	
G18UU-22376-MONOMER	G18UU-22376		uncharacterized protein YhjG	
G18UU-22375-MONOMER	G18UU-22375		Ferritin, Dps family protein	
G18UU-22374-MONOMER	G18UU-22374		Osmotically-inducible lipoprotein OsmE	
G18UU-22373-MONOMER	G18UU-22373		Lipase	
G18UU-22372-MONOMER	G18UU-22372		putative permease of the drug/metabolite transporter (DMT) superfamily	
G18UU-22371-MONOMER	G18UU-22371		Transcriptional regulator, AraC family	
G18UU-22370-MONOMER	G18UU-22370		Phosphate starvation-inducible protein, PSIF	
G18UU-22369-MONOMER	G18UU-22369		conserved membrane protein of unknown function	
G18UU-22368-MONOMER	G18UU-22368		putative DnaK protein	
G18UU-22367-MONOMER	G18UU-22367		Curved DNA-binding protein	
G18UU-22366-MONOMER	G18UU-22366		chaperone modulatory of CbpA co-chaperone protein	
G18UU-22365-MONOMER	G18UU-22365		L-amino acid N-acyltransferase	
G18UU-22364-MONOMER	G18UU-22364		putative Urea ABC transporter, ATP-binding protein	
G18UU-22363-MONOMER	G18UU-22363		putative Urea ABC transporter, ATP-binding protein	
G18UU-22362-MONOMER	G18UU-22362		putative Urea ABC transporter, permease protein	
G18UU-22361-MONOMER	G18UU-22361		putative Urea ABC transporter	
G18UU-22360-MONOMER	G18UU-22360		putative Urea ABC transporter, periplasmic protein	
G18UU-22359-MONOMER	G18UU-22359		D-alanine, beta-alanine, D-serine, glycine permease	
G18UU-22358-MONOMER	G18UU-22358		putative iron-regulated membrane protein	
G18UU-22357-MONOMER	G18UU-22357		Outer membrane copper receptor OprC	
G18UU-22356-MONOMER	G18UU-22356		conserved protein of unknown function	
G18UU-22355-MONOMER	G18UU-22355		conserved exported protein of unknown function	
G18UU-22354-MONOMER	G18UU-22354		conserved exported protein of unknown function	
G18UU-22353-MONOMER	G18UU-22353		SPFH domain/Band 7 family protein	
G18UU-22352-MONOMER	G18UU-22352		SURF1 domain protein	
G18UU-22351-MONOMER	G18UU-22351		Precorrin-6x reductase	
G18UU-22350-MONOMER	G18UU-22350		putative cobalt-precorrin-6A synthase	
G18UU-22349-MONOMER	G18UU-22349		precorrin-6Y C(5,15)-methyltransferase	
G18UU-22348-MONOMER	G18UU-22348		putative precorrin-3B synthase	
G18UU-22347-MONOMER	G18UU-22347		Precorrin-8X methylmutase	
G18UU-22346-MONOMER	G18UU-22346		Precorrin-2 C(20)-methyltransferase	
G18UU-22345-MONOMER	G18UU-22345		Precorrin-3B C17-methyltransferase	
G18UU-22344-MONOMER	G18UU-22344		conserved protein of unknown function	
G18UU-22343-MONOMER	G18UU-22343		protein of unknown function	
G18UU-22342-MONOMER	G18UU-22342		conserved protein of unknown function	
G18UU-22341-MONOMER	G18UU-22341		Membrane protein, MarC family	
G18UU-22340-MONOMER	G18UU-22340		Sensor histidine kinase/response regulator	
G18UU-22339-MONOMER	G18UU-22339		Phosphoribosylamine--glycine ligase	
G18UU-22338-MONOMER	G18UU-22338		phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	
G18UU-22337-MONOMER	G18UU-22337		putative Fis-like DNA-binding protein	
G18UU-22336-MONOMER	G18UU-22336		tRNA-dihydrouridine synthase B	
G18UU-22335-MONOMER	G18UU-22335		conserved protein of unknown function	
G18UU-22334-MONOMER	G18UU-22334		ribosomal protein L11 methyltransferase	
G18UU-22333-MONOMER	G18UU-22333		MaoC domain protein	
G18UU-22332-MONOMER	G18UU-22332		conserved protein of unknown function	
G18UU-22331-MONOMER	G18UU-22331		putative Membrane protein	
G18UU-22330-MONOMER	G18UU-22330		ATP-dependent protease La domain protein	
G18UU-22329-MONOMER	G18UU-22329		PAP2 family protein/DedA family protein	
G18UU-22328-MONOMER	G18UU-22328		putative 3-methyladenine DNA glycosylase	
G18UU-22327-MONOMER	G18UU-22327		Gamma-glutamyl phosphate reductase	
G18UU-22326-MONOMER	G18UU-22326		Probable nicotinate-nucleotide adenylyltransferase	
G18UU-22325-MONOMER	G18UU-22325		Ribosomal silencing factor RsfS	
G18UU-22324-MONOMER	G18UU-22324		23S rRNA m3psi1915 methyltransferase	
G18UU-22323-MONOMER	G18UU-22323		transpeptidase (penicillin-binding protein 2)	
